Club,Last Name,First Name,Pos,Base Salary,Compensation,Year,Team,uniquename
PHI,Alvarenga de Oliveira,Matheus,M-F,240000.0,253000.0,2021,Philadelphia Union,Alvarenga de Oliveira_Matheus
PHI,Bedoya,Alejandro,M,810000.0,1023333.0,2021,Philadelphia Union,Bedoya_Alejandro
PHI,Bendik,Joe,GK,200000.0,200000.0,2021,Philadelphia Union,Bendik_Joe
PHI,Blake,Andre,GK,600000.0,650000.0,2021,Philadelphia Union,Blake_Andre
PHI,Bueno,Jesus,M,81375.0,96753.0,2021,Philadelphia Union,Bueno_Jesus
PHI,Burke,Cory,F,350000.0,400770.0,2021,Philadelphia Union,Burke_Cory
PHI,Collin,Aurelien,D,81375.0,81375.0,2021,Philadelphia Union,Collin_Aurelien
PHI,Craig,Brandan,M,65000.0,77825.0,2021,Philadelphia Union,Craig_Brandan
PHI,De Vries,Jack,M,120000.0,135556.0,2021,Philadelphia Union,De Vries_Jack
PHI,Elliott,Jack,D,325000.0,340000.0,2021,Philadelphia Union,Elliott_Jack
PHI,Findlay,Stuart,D,425000.0,425000.0,2021,Philadelphia Union,Findlay_Stuart
PHI,Flach,Leon,M,210000.0,223750.0,2021,Philadelphia Union,Flach_Leon
PHI,Fontana,Anthony,M,100008.0,108426.0,2021,Philadelphia Union,Fontana_Anthony
PHI,Freese,Matt,GK,96750.0,115500.0,2021,Philadelphia Union,Freese_Matt
PHI,Gazdag,Daniel,M-F,300000.0,336250.0,2021,Philadelphia Union,Gazdag_Daniel
PHI,Glesnes,Jakob,D,425000.0,448125.0,2021,Philadelphia Union,Glesnes_Jakob
PHI,Harriel,Nathan,D,70000.0,87500.0,2021,Philadelphia Union,Harriel_Nathan
PHI,Martinez,Jose Andres,M,225000.0,251250.0,2021,Philadelphia Union,Martinez_Jose Andres
PHI,Mbaizo,Olivier,D,89513.0,89513.0,2021,Philadelphia Union,Mbaizo_Olivier
PHI,McGlynn,Jack,M,64992.0,78892.0,2021,Philadelphia Union,McGlynn_Jack
PHI,Miscic,Selmir,M,63547.0,70026.0,2021,Philadelphia Union,Miscic_Selmir
PHI,Monteiro,Jamiro,M,1300000.0,1476250.0,2021,Philadelphia Union,Monteiro_Jamiro
PHI,Oravec,Matej,M,270000.0,284500.0,2021,Philadelphia Union,Oravec_Matej
PHI,Portella,Gino,,63547.0,71615.0,2021,Philadelphia Union,Portella_Gino
PHI,Powell,Alvas,D,81375.0,88875.0,2021,Philadelphia Union,Powell_Alvas
PHI,Przybylko,Kacper,F,825000.0,916250.0,2021,Philadelphia Union,Przybylko_Kacper
PHI,Ranjitsingh,Gregory,GK,81375.0,81375.0,2021,Philadelphia Union,Ranjitsingh_Gregory
PHI,Real,Matthew,D,90000.0,90000.0,2021,Philadelphia Union,Real_Matthew
PHI,Santos,Sergio,F,660000.0,728500.0,2021,Philadelphia Union,Santos_Sergio
PHI,Sorenson,Anthony,M,63547.0,66547.0,2021,Philadelphia Union,Sorenson_Anthony
PHI,Sullivan,Quinn,M,63547.0,67047.0,2021,Philadelphia Union,Sullivan_Quinn
PHI,Turner,Cole,M,85444.0,88444.0,2021,Philadelphia Union,Turner_Cole
PHI,Wagner,Kai,D,450000.0,521000.0,2021,Philadelphia Union,Wagner_Kai
PHI,,Ilsinho,M,450000.0,501250.0,2021,Philadelphia Union,
PHI,Aaronson,Paxten,M,107500.0,111500.0,2022,Philadelphia Union,Aaronson_Paxten
PHI,Bedoya,Alejandro,M,900000.0,1110000.0,2022,Philadelphia Union,Bedoya_Alejandro
PHI,Bendik,Joe,GK,250000.0,250000.0,2022,Philadelphia Union,Bendik_Joe
PHI,Blake,Andre,GK,750000.0,869375.0,2022,Philadelphia Union,Blake_Andre
PHI,Bueno,Jesús,M,140000.0,155378.0,2022,Philadelphia Union,Bueno_Jesús
PHI,Burke,Cory,F,400000.0,450770.0,2022,Philadelphia Union,Burke_Cory
PHI,Carranza,Julián,F,900000.0,900000.0,2022,Philadelphia Union,Carranza_Julián
PHI,Craig,Brandan,M,85000.0,97825.0,2022,Philadelphia Union,Craig_Brandan
PHI,De Vries,Jack,M,150000.0,165556.0,2022,Philadelphia Union,De Vries_Jack
PHI,Elliott,Jack,D,700000.0,793750.0,2022,Philadelphia Union,Elliott_Jack
PHI,Findlay,Stuart,D,450000.0,450000.0,2022,Philadelphia Union,Findlay_Stuart
PHI,Flach,Leon,M,250000.0,263750.0,2022,Philadelphia Union,Flach_Leon
PHI,Freese,Matt,GK,118250.0,137000.0,2022,Philadelphia Union,Freese_Matt
PHI,Gazdag,Dániel,M-F,550000.0,586250.0,2022,Philadelphia Union,Gazdag_Dániel
PHI,Glesnes,Jakob,D,675000.0,739063.0,2022,Philadelphia Union,Glesnes_Jakob
PHI,Harriel,Nathan,D,90000.0,107500.0,2022,Philadelphia Union,Harriel_Nathan
PHI,Martinez,José Andrés,M,250000.0,276250.0,2022,Philadelphia Union,Martinez_José Andrés
PHI,Mbaizo,Olivier,D,300000.0,367343.0,2022,Philadelphia Union,Mbaizo_Olivier
PHI,McGlynn,Jack,M,77500.0,91400.0,2022,Philadelphia Union,McGlynn_Jack
PHI,Oravec,Matej,M,300000.0,314500.0,2022,Philadelphia Union,Oravec_Matej
PHI,Portella,Gino,D,85444.0,99169.0,2022,Philadelphia Union,Portella_Gino
PHI,Real,Matthew,D,105000.0,105000.0,2022,Philadelphia Union,Real_Matthew
PHI,Santos,Sergio,F,850000.0,918500.0,2022,Philadelphia Union,Santos_Sergio
PHI,Sorenson,Anthony,M,85444.0,88444.0,2022,Philadelphia Union,Sorenson_Anthony
PHI,Sullivan,Quinn,M,100000.0,103500.0,2022,Philadelphia Union,Sullivan_Quinn
PHI,Turner,Cole,M,89716.0,92716.0,2022,Philadelphia Union,Turner_Cole
PHI,Uhre,Mikael,F,1400000.0,1582500.0,2022,Philadelphia Union,Uhre_Mikael
PHI,Wagner,Kai,D,510000.0,581000.0,2022,Philadelphia Union,Wagner_Kai
PHI,Aaronson,Brenden,M-F,70000.0,98309.0,2019,Philadelphia Union,Aaronson_Brenden
PHI,Allen,RJ,D,70250.0,70250.0,2019,Philadelphia Union,Allen_RJ
PHI,Alves,Fabinho,D,120000.0,120000.0,2019,Philadelphia Union,Alves_Fabinho
PHI,Bedoya,Alejandro,M,1200000.0,1266250.0,2019,Philadelphia Union,Bedoya_Alejandro
PHI,Bendik,Joe,GK,144000.0,144000.0,2019,Philadelphia Union,Bendik_Joe
PHI,Blake,Andre,GK,500004.0,550004.0,2019,Philadelphia Union,Blake_Andre
PHI,Burke,Cory,F,75937.0,79720.0,2019,Philadelphia Union,Burke_Cory
PHI,Collin,Aurelien,D,175000.0,175000.0,2019,Philadelphia Union,Collin_Aurelien
PHI,Creavalle,Warren,D-M,162000.0,175300.0,2019,Philadelphia Union,Creavalle_Warren
PHI,De Vries,Jack,M-F,90000.0,120556.0,2019,Philadelphia Union,De Vries_Jack
PHI,Elliott,Jack,D,250000.0,265000.0,2019,Philadelphia Union,Elliott_Jack
PHI,Fabian,Marco,M-F,2000727.0,2274087.0,2019,Philadelphia Union,Fabian_Marco
PHI,Fontana,Anthony,M-F,70260.0,78677.0,2019,Philadelphia Union,Fontana_Anthony
PHI,Freese,Matt,GK,70000.0,77650.0,2019,Philadelphia Union,Freese_Matt
PHI,Gaddis,Raymon,D,190000.0,190000.0,2019,Philadelphia Union,Gaddis_Raymon
PHI,Ilsinho,,M,330000.0,357000.0,2019,Philadelphia Union,
PHI,Jones,Derrick,M,75000.0,80900.0,2019,Philadelphia Union,Jones_Derrick
PHI,Mbaizo,Olivier,D,70875.0,70875.0,2019,Philadelphia Union,Mbaizo_Olivier
PHI,McKenzie,Mark,D,72225.0,82225.0,2019,Philadelphia Union,McKenzie_Mark
PHI,Medunjanin,Haris,M,550008.0,595008.0,2019,Philadelphia Union,Medunjanin_Haris
PHI,Monteiro,Jamiro,M,618000.0,671200.0,2019,Philadelphia Union,Monteiro_Jamiro
PHI,Ngalina,Michee,M-F,56250.0,56250.0,2019,Philadelphia Union,Ngalina_Michee
PHI,Picault,Fafa,M-F,159999.0,173666.0,2019,Philadelphia Union,Picault_Fafa
PHI,Przybylko,Kacper,F,240000.0,277000.0,2019,Philadelphia Union,Przybylko_Kacper
PHI,Real,Matthew,D,57225.0,57225.0,2019,Philadelphia Union,Real_Matthew
PHI,Santos,Sergio,F,600000.0,668500.0,2019,Philadelphia Union,Santos_Sergio
PHI,Trusty,Auston,D,95000.0,124100.0,2019,Philadelphia Union,Trusty_Auston
PHI,Wagner,Kai,D,318000.0,360150.0,2019,Philadelphia Union,Wagner_Kai
PHI,Wooten,Andrew,F,510000.0,595833.0,2019,Philadelphia Union,Wooten_Andrew
COL,Acosta,Kellyn,M,280000.0,300000.0,2018,Colorado Rapids,Acosta_Kellyn
COL,Adjei-Boateng,Nana,M,320004.0,361250.0,2018,Colorado Rapids,Adjei-Boateng_Nana
COL,Barnes,Giles,M-F,200000.0,200000.0,2018,Colorado Rapids,Barnes_Giles
COL,Bassett,Cole,M,60000.0,69000.0,2018,Colorado Rapids,Bassett_Cole
COL,Blomberg,Johan,M,239808.0,239808.0,2018,Colorado Rapids,Blomberg_Johan
COL,Boli,Yannick,F,774999.0,907499.0,2018,Colorado Rapids,Boli_Yannick
COL,Calvert,Caleb,F,105000.0,105000.0,2018,Colorado Rapids,Calvert_Caleb
COL,Castillo,Edgar,D,99996.0,129996.0,2018,Colorado Rapids,Castillo_Edgar
COL,Colvey,Kip,D,67500.0,67500.0,2018,Colorado Rapids,Colvey_Kip
COL,da Fonte,Mike,D,67500.0,67500.0,2018,Colorado Rapids,da Fonte_Mike
COL,Dykstra,Andrew,GK,100008.0,107658.0,2018,Colorado Rapids,Dykstra_Andrew
COL,Ford,Kortne,D,82500.0,89500.0,2018,Colorado Rapids,Ford_Kortne
COL,Gashi,Shkelzen,F,1575000.0,1668750.0,2018,Colorado Rapids,Gashi_Shkelzen
COL,Hairston,Marlon,M,144996.0,144996.0,2018,Colorado Rapids,Hairston_Marlon
COL,Hamilton,Sam,M,68254.0,68254.0,2018,Colorado Rapids,Hamilton_Sam
COL,Howard,Tim,GK,2000000.0,2475000.0,2018,Colorado Rapids,Howard_Tim
COL,Jackson,Niki,F,54500.0,54500.0,2018,Colorado Rapids,Jackson_Niki
COL,MacMath,Zac,GK,170000.0,170000.0,2018,Colorado Rapids,MacMath_Zac
COL,Martinez,Enzo,M,67500.0,67500.0,2018,Colorado Rapids,Martinez_Enzo
COL,McBean,Jack,F,68906.0,68906.0,2018,Colorado Rapids,McBean_Jack
COL,Nicholson,Sam,M,265008.0,311456.0,2018,Colorado Rapids,Nicholson_Sam
COL,Perez,Ricardo,M,60000.0,61250.0,2018,Colorado Rapids,Perez_Ricardo
COL,Price,Jack,M,399999.0,407499.0,2018,Colorado Rapids,Price_Jack
COL,Serna,Dillon,M,95000.0,95000.0,2018,Colorado Rapids,Serna_Dillon
COL,Sjoberg,Axel,D,189996.0,194996.0,2018,Colorado Rapids,Sjoberg_Axel
COL,Smith,Tommy,D,600000.0,639999.0,2018,Colorado Rapids,Smith_Tommy
COL,Vines,Sam,D,60000.0,61250.0,2018,Colorado Rapids,Vines_Sam
COL,Wilson,Daniel,D,500000.0,540000.0,2018,Colorado Rapids,Wilson_Daniel
COL,Wynne,Deklan,D,67500.0,67500.0,2018,Colorado Rapids,Wynne_Deklan
COL,Abubakar,Lalas,D,145000.0,154937.0,2020,Colorado Rapids,Abubakar_Lalas
COL,Acosta,Kellyn,M,850000.0,965000.0,2020,Colorado Rapids,Acosta_Kellyn
COL,Anderson,Sebastian,D,75000.0,76667.0,2020,Colorado Rapids,Anderson_Sebastian
COL,Bassett,Cole,M,90000.0,99000.0,2020,Colorado Rapids,Bassett_Cole
COL,Beitashour,Steven,D,110000.0,135500.0,2020,Colorado Rapids,Beitashour_Steven
COL,Benezet,Nicolas,M,600000.0,600000.0,2020,Colorado Rapids,Benezet_Nicolas
COL,Ford,Kortne,D,120000.0,120000.0,2020,Colorado Rapids,Ford_Kortne
COL,Galvan,Braian,F,120000.0,212375.0,2020,Colorado Rapids,Galvan_Braian
COL,Hundley,Matt,F,81375.0,90375.0,2020,Colorado Rapids,Hundley_Matt
COL,Irwin,Clint,GK,168000.0,180707.0,2020,Colorado Rapids,Irwin_Clint
COL,Jackson,Niki,F,81375.0,81375.0,2020,Colorado Rapids,Jackson_Niki
COL,Kelly,Jeremy,D,81375.0,81375.0,2020,Colorado Rapids,Kelly_Jeremy
COL,Lewis,Jonathan,F,117500.0,155000.0,2020,Colorado Rapids,Lewis_Jonathan
COL,Mezquida,Nicolas,M,350000.0,380000.0,2020,Colorado Rapids,Mezquida_Nicolas
COL,Moor,Drew,D,250000.0,259000.0,2020,Colorado Rapids,Moor_Drew
COL,Namli,Younes,M,750000.0,1171000.0,2020,Colorado Rapids,Namli_Younes
COL,Price,Jack,M,500000.0,555625.0,2020,Colorado Rapids,Price_Jack
COL,Rawls,Andre,GK,81375.0,87375.0,2020,Colorado Rapids,Rawls_Andre
COL,Rodriguez,Abraham,GK,63547.0,63547.0,2020,Colorado Rapids,Rodriguez_Abraham
COL,Rosenberry,Keegan,D,250000.0,263750.0,2020,Colorado Rapids,Rosenberry_Keegan
COL,Rubio Kostner,Diego,F,500000.0,528750.0,2020,Colorado Rapids,Rubio Kostner_Diego
COL,Shinyashiki,Andre,F,95625.0,105625.0,2020,Colorado Rapids,Shinyashiki_Andre
COL,Trusty,Auston,D,325000.0,381250.0,2020,Colorado Rapids,Trusty_Auston
COL,Vines,Sam,D,105000.0,106250.0,2020,Colorado Rapids,Vines_Sam
COL,Vint,Will,D,63547.0,63547.0,2020,Colorado Rapids,Vint_Will
COL,Warner,Collen,M,81375.0,81375.0,2020,Colorado Rapids,Warner_Collen
COL,Wilson,Danny,D,500000.0,540000.0,2020,Colorado Rapids,Wilson_Danny
COL,Yarbrough,William,GK,120000.0,120000.0,2020,Colorado Rapids,Yarbrough_William
COL,Abubakar,Lalas,D,210000.0,247125.0,2021,Colorado Rapids,Abubakar_Lalas
COL,Acosta,Kellyn,M,1000000.0,1115000.0,2021,Colorado Rapids,Acosta_Kellyn
COL,Anderson,Sebastian,D,90000.0,91667.0,2021,Colorado Rapids,Anderson_Sebastian
COL,Badji,Dominique,F,300000.0,306250.0,2021,Colorado Rapids,Badji_Dominique
COL,Barrios,Michael,M,650000.0,650000.0,2021,Colorado Rapids,Barrios_Michael
COL,Bassett,Cole,M,110000.0,119000.0,2021,Colorado Rapids,Bassett_Cole
COL,Beitashour,Steven,D,150000.0,165000.0,2021,Colorado Rapids,Beitashour_Steven
COL,Edwards,Michael,D,81375.0,81375.0,2021,Colorado Rapids,Edwards_Michael
COL,Esteves,Lucas,D,369996.0,412467.0,2021,Colorado Rapids,Esteves_Lucas
COL,Ford,Kortne,D,140000.0,140000.0,2021,Colorado Rapids,Ford_Kortne
COL,Galvan,Braian,F,160000.0,252375.0,2021,Colorado Rapids,Galvan_Braian
COL,Hundley,Matt,F,95000.0,104000.0,2021,Colorado Rapids,Hundley_Matt
COL,Irwin,Clint,GK,190000.0,203300.0,2021,Colorado Rapids,Irwin_Clint
COL,Kaye,Mark-Anthony,M,235625.0,247188.0,2021,Colorado Rapids,Kaye_Mark-Anthony
COL,Kelly,Jeremy,D,85444.0,85444.0,2021,Colorado Rapids,Kelly_Jeremy
COL,Larraz,Oliver,M,63547.0,63547.0,2021,Colorado Rapids,Larraz_Oliver
COL,Lewis,Jonathan,F,410000.0,435000.0,2021,Colorado Rapids,Lewis_Jonathan
COL,Mayaka,Philip,M,81375.0,94375.0,2021,Colorado Rapids,Mayaka_Philip
COL,Mezquida,Nicolas,M,350000.0,380000.0,2021,Colorado Rapids,Mezquida_Nicolas
COL,Moor,Drew,D,150000.0,165000.0,2021,Colorado Rapids,Moor_Drew
COL,Namli,Younes,M,850000.0,1271000.0,2021,Colorado Rapids,Namli_Younes
COL,Price,Jack,M,600000.0,655625.0,2021,Colorado Rapids,Price_Jack
COL,Rawls,Andre,GK,85000.0,91000.0,2021,Colorado Rapids,Rawls_Andre
COL,Rodriguez,Abraham,GK,63547.0,63547.0,2021,Colorado Rapids,Rodriguez_Abraham
COL,Rosenberry,Keegan,D,285000.0,298750.0,2021,Colorado Rapids,Rosenberry_Keegan
COL,Rubio Kostner,Diego,F,585000.0,629583.0,2021,Colorado Rapids,Rubio Kostner_Diego
COL,Shinyashiki,Andre,F,120000.0,130000.0,2021,Colorado Rapids,Shinyashiki_Andre
COL,Toure,"Dantouma ""Yaya""",F,63547.0,78165.0,2021,Colorado Rapids,"Toure_Dantouma ""Yaya"""
COL,Trusty,Auston,D,375000.0,431250.0,2021,Colorado Rapids,Trusty_Auston
COL,Vint,Will,D,63547.0,63547.0,2021,Colorado Rapids,Vint_Will
COL,Warner,Collen,M,81375.0,81375.0,2021,Colorado Rapids,Warner_Collen
COL,Wilson,Danny,D,275000.0,288750.0,2021,Colorado Rapids,Wilson_Danny
COL,Yapi,Darren,F,63547.0,74380.0,2021,Colorado Rapids,Yapi_Darren
COL,Yarbrough,William,GK,300000.0,375000.0,2021,Colorado Rapids,Yarbrough_William
COL,Alves da Silva,Max,M,212000.0,293360.0,2022,Colorado Rapids,Alves da Silva_Max
COL,Abubakar,Lalas,D,235000.0,272125.0,2022,Colorado Rapids,Abubakar_Lalas
COL,Acosta,Bryan,M,650000.0,706667.0,2022,Colorado Rapids,Acosta_Bryan
COL,Anderson,Sebastian,D,105000.0,106667.0,2022,Colorado Rapids,Anderson_Sebastian
COL,Barrios,Michael,M,650000.0,680000.0,2022,Colorado Rapids,Barrios_Michael
COL,Bassett,Cole,M,450000.0,450000.0,2022,Colorado Rapids,Bassett_Cole
COL,Beitashour,Steven,D,150000.0,172500.0,2022,Colorado Rapids,Beitashour_Steven
COL,Edwards,Michael,D,84000.0,84000.0,2022,Colorado Rapids,Edwards_Michael
COL,Esteves,Lucas,D,373032.0,415503.0,2022,Colorado Rapids,Esteves_Lucas
COL,Galván,Braian,F,318000.0,414322.0,2022,Colorado Rapids,Galván_Braian
COL,Irwin,Clint,GK,200000.0,213300.0,2022,Colorado Rapids,Irwin_Clint
COL,Kaye,Mark-Anthony,M,700000.0,700000.0,2022,Colorado Rapids,Kaye_Mark-Anthony
COL,Keita,Aboubacar,D,135000.0,135000.0,2022,Colorado Rapids,Keita_Aboubacar
COL,Larraz,Oliver,M,65500.0,65500.0,2022,Colorado Rapids,Larraz_Oliver
COL,Lewis,Jonathan,F,410000.0,435000.0,2022,Colorado Rapids,Lewis_Jonathan
COL,Markanich,Anthony,D,65500.0,65500.0,2022,Colorado Rapids,Markanich_Anthony
COL,Mayaka,Philip,M,100000.0,113000.0,2022,Colorado Rapids,Mayaka_Philip
COL,Mezquida,Nicolás,M,84000.0,84000.0,2022,Colorado Rapids,Mezquida_Nicolás
COL,Moor,Drew,D,150000.0,172500.0,2022,Colorado Rapids,Moor_Drew
COL,Price,Jack,M,662500.0,725000.0,2022,Colorado Rapids,Price_Jack
COL,Rodriguez,Abraham,GK,84000.0,84000.0,2022,Colorado Rapids,Rodriguez_Abraham
COL,Rosenberry,Keegan,D,400000.0,400000.0,2022,Colorado Rapids,Rosenberry_Keegan
COL,Rubio Kostner,Diego,F,585000.0,629583.0,2022,Colorado Rapids,Rubio Kostner_Diego
COL,Shinyashiki,Andre,F,140000.0,150000.0,2022,Colorado Rapids,Shinyashiki_Andre
COL,Toure,"Dantouma ""Yaya""",F,65500.0,80118.0,2022,Colorado Rapids,"Toure_Dantouma ""Yaya"""
COL,Travis,Jackson,M,65500.0,68000.0,2022,Colorado Rapids,Travis_Jackson
COL,Trusty,Auston,D,718000.0,890292.0,2022,Colorado Rapids,Trusty_Auston
COL,Vallecilla,Gustavo,D,312000.0,344880.0,2022,Colorado Rapids,Vallecilla_Gustavo
COL,Warner,Collen,M,84000.0,84000.0,2022,Colorado Rapids,Warner_Collen
COL,Wilson,Danny,D,330000.0,354750.0,2022,Colorado Rapids,Wilson_Danny
COL,Yapi,Darren,F,65500.0,76333.0,2022,Colorado Rapids,Yapi_Darren
COL,Yarbrough,William,GK,300000.0,375000.0,2022,Colorado Rapids,Yarbrough_William
COL,Zardes,Gyasi,F,1500000.0,1550000.0,2022,Colorado Rapids,Zardes_Gyasi
COL,Abubakar,Lalas,D,135000.0,144937.0,2019,Colorado Rapids,Abubakar_Lalas
COL,Acosta,Kellyn,D-M,549999.0,664999.0,2019,Colorado Rapids,Acosta_Kellyn
COL,Anderson,Sebastian,D,56250.0,80916.0,2019,Colorado Rapids,Anderson_Sebastian
COL,Bassett,Cole,M,75000.0,84000.0,2019,Colorado Rapids,Bassett_Cole
COL,Blomberg,Johan,M,250962.0,250962.0,2019,Colorado Rapids,Blomberg_Johan
COL,Ford,Kortne,D,92496.0,92496.0,2019,Colorado Rapids,Ford_Kortne
COL,Howard,Tim,GK,2000000.0,2475000.0,2019,Colorado Rapids,Howard_Tim
COL,Hundley,Matt,M-F,65000.0,99000.0,2019,Colorado Rapids,Hundley_Matt
COL,Irwin,Clint,GK,126000.0,138707.0,2019,Colorado Rapids,Irwin_Clint
COL,Jackson,Niki,F,57225.0,57225.0,2019,Colorado Rapids,Jackson_Niki
COL,Kamara,Kei,F,750000.0,750000.0,2019,Colorado Rapids,Kamara_Kei
COL,Lewis,Jonathan,M-F,100000.0,137500.0,2019,Colorado Rapids,Lewis_Jonathan
COL,Mezquida,Nicolas,F,320000.0,320000.0,2019,Colorado Rapids,Mezquida_Nicolas
COL,Nicholson,Sam,M-F,300000.0,342073.0,2019,Colorado Rapids,Nicholson_Sam
COL,Opare,Kofi,D,70250.0,70250.0,2019,Colorado Rapids,Opare_Kofi
COL,Price,Jack,M,429999.0,437499.0,2019,Colorado Rapids,Price_Jack
COL,Raben,Sam,D,70250.0,70250.0,2019,Colorado Rapids,Raben_Sam
COL,Rawls,Andre,GK,72360.0,72360.0,2019,Colorado Rapids,Rawls_Andre
COL,Rosenberry,Keegan,D,151194.0,164944.0,2019,Colorado Rapids,Rosenberry_Keegan
COL,Rubio Kostner,Diego,F,324999.0,353749.0,2019,Colorado Rapids,Rubio Kostner_Diego
COL,Rwatubyaye,Abdul,D,56250.0,62625.0,2019,Colorado Rapids,Rwatubyaye_Abdul
COL,Serna,Dillon,M-F,120000.0,120000.0,2019,Colorado Rapids,Serna_Dillon
COL,Shinyashiki,Andre,F,84999.0,94999.0,2019,Colorado Rapids,Shinyashiki_Andre
COL,Sjoberg,Axel,D,174996.0,179996.0,2019,Colorado Rapids,Sjoberg_Axel
COL,Smith,Tommy,D,600000.0,640000.0,2019,Colorado Rapids,Smith_Tommy
COL,Vines,Sam,D,80000.0,81250.0,2019,Colorado Rapids,Vines_Sam
COL,Wilson,Danny,D,500000.0,540000.0,2019,Colorado Rapids,Wilson_Danny
COL,Wynne,Deklan,D,74250.0,74250.0,2019,Colorado Rapids,Wynne_Deklan
DCU,Acosta,Luciano,M-F,550000.0,652000.0,2018,DCU United,Acosta_Luciano
DCU,Andriuskevicius,Vytautas,D,250000.0,271875.0,2018,DCU United,Andriuskevicius_Vytautas
DCU,Arriola,Paul,M,624999.0,663999.0,2018,DCU United,Arriola_Paul
DCU,Asad,Yamil,M,436363.0,520522.0,2018,DCU United,Asad_Yamil
DCU,Birnbaum,Steven,D,500004.0,525004.0,2018,DCU United,Birnbaum_Steven
DCU,Brillant,Frederic,D,264999.0,299999.0,2018,DCU United,Brillant_Frederic
DCU,Canouse,Russell,M,247500.0,247500.0,2018,DCU United,Canouse_Russell
DCU,DeLeon,Nick,M,275000.0,275000.0,2018,DCU United,DeLeon_Nick
DCU,Durkin,Chris,D-M,80000.0,89166.0,2018,DCU United,Durkin_Chris
DCU,Ellis,Kevin,D,150000.0,158333.0,2018,DCU United,Ellis_Kevin
DCU,Fisher,Oniel,D-M,68906.0,68906.0,2018,DCU United,Fisher_Oniel
DCU,Hamid,Bill,GK,67500.0,93175.0,2018,DCU United,Hamid_Bill
DCU,Harkes,Ian,M,104500.0,137737.0,2018,DCU United,Harkes_Ian
DCU,Jeffrey,Jared,M,114996.0,124996.0,2018,DCU United,Jeffrey_Jared
DCU,Kelly,Dane,F,67500.0,69500.0,2018,DCU United,Kelly_Dane
DCU,Kemp,Taylor,D,140000.0,140000.0,2018,DCU United,Kemp_Taylor
DCU,Mattocks,Darren,F,400000.0,416666.0,2018,DCU United,Mattocks_Darren
DCU,Miranda,Bruno,F,67500.0,71976.0,2018,DCU United,Miranda_Bruno
DCU,Mora,Joseph,D,90000.0,104250.0,2018,DCU United,Mora_Joseph
DCU,Moreno,Junior,M,120000.0,139500.0,2018,DCU United,Moreno_Junior
DCU,Odoi-Atsem,Chris,D,54500.0,59500.0,2018,DCU United,Odoi-Atsem_Chris
DCU,Opare,Kofi,D,118125.0,133125.0,2018,DCU United,Opare_Kofi
DCU,Ousted,David,GK,350000.0,369166.0,2018,DCU United,Ousted_David
DCU,Robinson,Jalen,D,75000.0,75000.0,2018,DCU United,Robinson_Jalen
DCU,Rooney,Wayne,F,2769230.0,2776730.0,2018,DCU United,Rooney_Wayne
DCU,Segura,Ulises,M-F,136999.0,136999.0,2018,DCU United,Segura_Ulises
DCU,Stieber,Zoltan,M,999999.0,999999.0,2018,DCU United,Stieber_Zoltan
DCU,Worra,Travis,GK,68906.0,68906.0,2018,DCU United,Worra_Travis
DCU,Abu,Mohammed,M,81375.0,81375.0,2020,DCU United,Abu_Mohammed
DCU,Arriola,Paul,M,725000.0,757000.0,2020,DCU United,Arriola_Paul
DCU,Asad,Yamil,M-F,425000.0,492667.0,2020,DCU United,Asad_Yamil
DCU,Birnbaum,Steven,D,550000.0,562500.0,2020,DCU United,Birnbaum_Steven
DCU,Brillant,Frederic,D,250000.0,265000.0,2020,DCU United,Brillant_Frederic
DCU,Canouse,Russell,M,300000.0,300000.0,2020,DCU United,Canouse_Russell
DCU,Edwards,Earl,GK,81375.0,84708.0,2020,DCU United,Edwards_Earl
DCU,Fisher,Oniel,D,130000.0,138000.0,2020,DCU United,Fisher_Oniel
DCU,Flores,Edison,M-F,1600000.0,1733000.0,2020,DCU United,Flores_Edison
DCU,Gressel,Julian,M,500000.0,555781.0,2020,DCU United,Gressel_Julian
DCU,Hamid,Bill,GK,500000.0,500000.0,2020,DCU United,Hamid_Bill
DCU,Kamara,Ola,F,400000.0,420000.0,2020,DCU United,Kamara_Ola
DCU,Martins,Felipe,M,530000.0,530000.0,2020,DCU United,Martins_Felipe
DCU,Mora,Joseph,D,160000.0,174250.0,2020,DCU United,Mora_Joseph
DCU,Moreno,Junior,M,160000.0,169500.0,2020,DCU United,Moreno_Junior
DCU,Nyeman,Moses,M,81375.0,84161.0,2020,DCU United,Nyeman_Moses
DCU,Odoi-Atsem,Chris,D,81375.0,81375.0,2020,DCU United,Odoi-Atsem_Chris
DCU,Paredes,Kevin,M,100000.0,108000.0,2020,DCU United,Paredes_Kevin
DCU,Pines,Donovan,D,115000.0,117000.0,2020,DCU United,Pines_Donovan
DCU,Reyna,Yordy,M-F,680000.0,743140.0,2020,DCU United,Reyna_Yordy
DCU,Rivas,Gelmin,F,81375.0,96013.0,2020,DCU United,Rivas_Gelmin
DCU,Segura,Ulises,M,215000.0,229250.0,2020,DCU United,Segura_Ulises
DCU,Seitz,Chris,GK,150000.0,150000.0,2020,DCU United,Seitz_Chris
DCU,Sjoberg,Axel,D,200004.0,205004.0,2020,DCU United,Sjoberg_Axel
DCU,Sorga,Erik,F,120000.0,143000.0,2020,DCU United,Sorga_Erik
DCU,Yow,Griffin,F,90000.0,96118.0,2020,DCU United,Yow_Griffin
DCU,Abila,Ramon,F,800000.0,1105000.0,2021,DCU United,Abila_Ramon
